,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
std1535,std,1.210579899,0.001826658,9773,1535,,1704751362.0,10000-5868-19546-001.csv
RK081623-01Aq_04zr,zirc,1.024643427,0.001678829,9774,1535,,1704752591.0,10000-5869-19548-001.csv
RK081623-01Aq_04zr_re1,zirc,0.006308281,9.5e-05,9775,1535,,1704753717.0,10000-5870-19550-001.csv
std1536,std,1.200414856,0.002552154,9776,1536,,1704754309.0,10000-5871-19552-001.csv
lb01_01092024,lb,0.063869315,0.00476981,9777,1536,start day 2 ***ran as std not lb,1704815822.0,10000-5872-19554-001.csv
lb02_01092024,lb,0.003825729,8.18e-05,9778,1536,,1704817493.0,10000-5873-19556-001.csv
hb01_01092024,hb,0.003640544,7.890000000000001e-05,9779,1536,,1704818738.0,10000-5874-19558-001.csv
std1537,std,1.200258836,0.001572601,9780,1537,,1704819324.0,10000-5875-19560-001.csv
RK08162023-01Aq_05zr,zirc,0.765781122,0.001860341,9781,1537,"end of lasing laser did not disable, pydiode restart after completion of analysis",1704820652.0,10000-5876-19562-001.csv
RK08162023-01Aq_05zr_re1,zirc,0.010833299,0.000139069,9782,1537,"0.93% remaining, done",1704822025.0,10000-5877-19564-001.csv
RK08162023-01Aq_06zr,zirc,0.653231005,0.001261922,9783,1537,,1704823228.0,10000-5878-19566-001.csv
RK08162023-01Aq_06zr_re1,zirc,0.019777944,0.00016868799999999998,9784,1537,2.41% remaining,1704824402.0,10000-5879-19568-001.csv
RK08162023-02Aq_01zr,zirc,67.24735366,0.077460422,9785,1537,,1704825820.0,10000-5880-19570-001.csv
RK08162023-02Aq_01zr_re1,zirc,0.017898132,0.000158413,9786,1537,"0.02%, done",1704827034.0,10000-5881-19572-001.csv
std1538,std,1.20539539,0.00220332,9787,1538,,1704827763.0,10000-5882-19574-001.csv
RK-FCT_02zr,zirc,1.022030594,0.0016412,9788,1538,,1704829134.0,10000-5883-19576-001.csv
RK-FCT_02zr_re1,zirc,0.122872946,0.000493223,9789,1538,10.45% remains,1704830314.0,10000-5884-19578-001.csv
RK-FCT_02zr_re2,zirc,0.100364826,0.000500235,9790,1538,7.81% remains,1704831752.0,10000-5885-19580-001.csv
RK-FCT_02zr_re3,zirc,0.022389652000000003,0.000219152,9791,1538,"1.49% remains, done",1704833358.0,10000-5886-19582-001.csv
RK08162023-02Aq_02zr,zirc,11.30031883,0.016288233,9792,1538,,1704834775.0,10000-5887-19584-001.csv
RK08162023-02Aq_02zr_re1,zirc,2.799394977,0.003608578,9793,1538,19.83% remains,1704836062.0,10000-5888-19586-001.csv
RK08162023-02Aq_02zr_re2,zirc,0.048237991,0.0001974,9794,1538,"0.32% remains, done",1704837610.0,10000-5889-19588-001.csv
RK08162023-02Aq_03zr,zirc,3.299840521,0.004866321,9795,1538,gas std after this before re-extract,1704838891.0,10000-5890-19590-001.csv
std1539,std,1.206301086,0.002194909,9796,1539,,1704839522.0,10000-5891-19592-001.csv
RK08162023-02Aq_03zr_re1,zirc,0.004497704,9.72e-05,9797,1539,"0.03 remains, done",1704840764.0,10000-5892-19594-001.csv
RK08162023-02Aq_04zr,zirc,7.244773303,0.00901408,9798,1539,,1704842166.0,10000-5893-19596-001.csv
RK08162023-02Aq_04zr_re1,zirc,0.272601635,0.000553615,9799,1539,3.58% remains,1704843429.0,10000-5894-19598-001.csv
RK08162023-02Aq_04zr_re2,zirc,0.0057359130000000005,8.65e-05,9800,1539,"0.03% remains, done",1704844614.0,10000-5895-19600-001.csv
std1540,std,1.203526638,0.002100022,9801,1540,end day 2,1704845256.0,10000-5896-19602-001.csv
lb01_01102024,lb,0.07445328400000001,0.003570841,9802,1540,start day 3,1704901017.0,10000-5897-19604-001.csv
lb02_01102024,lb,0.003733119,7.79e-05,9803,1540,,1704902192.0,10000-5898-19606-001.csv
hb01_01102024,hb,0.003720937,5.23e-05,9804,1540,,1704903361.0,10000-5899-19608-001.csv
std1541,std,1.202000386,0.001318397,9805,1541,,1704903969.0,10000-5900-19610-001.csv
RK08162023-02Aq_05zr,zirc,7.722719515,0.011726261000000002,9806,1541,,1704905238.0,10000-5901-19612-001.csv
RK08162023-02Aq_05zr_re1,zirc,0.013632052,0.000152495,9807,1541,"0.13% remains, done *gas elapsed slightly long time in ms during br run",1704906439.0,10000-5902-19614-001.csv
RK08162023-02Aq_06zr,zirc,2.7591589460000003,0.004269001,9808,1541,,1704907901.0,10000-5903-19616-001.csv
RK08162023-02Aq_06zr_re1,zirc,0.018631336,0.000168107,9809,1541,"0.54% remains, done",1704909167.0,10000-5904-19618-001.csv
RK092623-02Ag_01zr,zirc,2.217803535,0.003913304,9810,1541,,1704910483.0,10000-5905-19620-001.csv
RK092623-02Ag_01zr_re1,zirc,0.006351580999999999,8.1e-05,9811,1541,"0.12% remains, done",1704911689.0,10000-5906-19622-001.csv
std1542,std,1.210559788,0.002190732,9812,1542,,1704912454.0,10000-5907-19624-001.csv
RK092623-02Ag_02zr,zirc,3.042480877,0.005307323,9813,1542,,1704913649.0,10000-5908-19626-001.csv
RK092623-02Ag_02zr_re1,zirc,0.027019029,0.000229713,9814,1542,"0.76% remains, done",1704914805.0,10000-5909-19628-001.csv
RK092623-02Ag_03zr,zirc,2.6728694440000003,0.003351631,9815,1542,,1704916063.0,10000-5910-19630-001.csv
RK092623-02Ag_03zr_re1,zirc,0.063104195,0.000450651,9816,1542,2.17% remains ***laser goof - dropped temp bc mistook for fiberlight controls. suggest one addtnl extract at end,1704917290.0,10000-5911-19632-001.csv
RK-FCT-03zr,zirc,4.257188761,0.006298766999999999,9817,1542,,1704919020.0,10000-5912-19634-001.csv
RK-FCT-03zr_re1,zirc,0.079758241,0.000354119,9818,1542,"1.75% remains, done",1704921137.0,10000-5913-19636-001.csv
std1543,std,1.201022465,0.002334493,9819,1543,,1704921900.0,10000-5914-19638-001.csv
RK092623-02Ag_04zr,zirc,9.201249477000001,0.012935781,9820,1543,,1704923894.0,10000-5915-19640-001.csv
RK092623-02Ag_04zr_re1,zirc,0.036671148,0.000186931,9821,1543,,1704925021.0,10000-5916-19642-001.csv
std1544,std,1.210672702,0.002848235,9822,1544,,1704926014.0,10000-5917-19644-001.csv
lb01_01112024,lb,0.06403871,0.004180247,9823,1544,start day 4,1704986239.0,10000-5918-19646-001.csv
lb02_01112024,lb,0.00369089,9.6e-05,9824,1544,,1704987342.0,10000-5919-19648-001.csv
hb01_01112024,hb,0.003739852,8.690000000000001e-05,9825,1544,,1704988528.0,10000-5920-19650-001.csv
std1545,std,1.202395397,0.002472735,9826,1545,,1704989130.0,10000-5921-19652-001.csv
RK092623-02Ag_05zr,zirc,25.74714128,0.043358313,9827,1545,,1704990455.0,10000-5922-19654-001.csv
RK092623-02Ag_05zr_re1,zirc,1.13628841,0.002044471,9828,1545,4.21% remains,1704991704.0,10000-5923-19656-001.csv
RK092623-02Ag_05zr_re2,zirc,0.114501237,0.000274941,9829,1545,"0.41% remains, done",1704992898.0,10000-5924-19658-001.csv
RK092623-02Ag_06zr,zirc,15.05570084,0.018925714,9830,1545,,1704994123.0,10000-5925-19660-001.csv
RK092623-02Ag_06zr_re1,zirc,0.079254644,0.0005005459999999999,9831,1545,"0.5% remains, done",1704995836.0,10000-5926-19662-001.csv
std1546,std,1.200794182,0.001740954,9832,1546,,1704996467.0,10000-5927-19664-001.csv
RK092423-04Ag_01zr,zirc,7.611245529,0.008415235,9833,1546,,1704997807.0,10000-5928-19666-001.csv
RK092423-04Ag_01zr_re1,zirc,0.006252568371386452,8.902914813126041e-05,9834,1546,"0.03% remains, done",1704999024.8035393,10000-5929-19668-001.csv
RK092423-04Ag_02zr,zirc,37.662748101213715,0.05132280294217432,9835,1546,,1705003642.74603,10000-5930-19670-001.csv
RK092423-04Ag_02zr_re1,zirc,0.04714163274189147,0.00032416009039712787,9836,1546,"0.12% remains, done",1705004923.4151516,10000-5931-19672-001.csv
RK092423-04Ag_03zr,zirc,25.906634496126703,0.03683727382132378,9837,1546,,1705006352.6826825,10000-5932-19674-001.csv
RK092423-04Ag_03zr_re1,zirc,1.3462708955885485,0.002474904167510404,9838,1546,4.93% remains,1705007523.0120704,10000-5933-19676-001.csv
RK092423-04Ag_03zr_re2,zirc,0.05460438687180743,0.0004099994236058284,9839,1546,"0.19% remains, done",1705009426.3755865,10000-5934-19678-001.csv
std1547,std,1.2038171015280783,0.002407588302875009,9840,1547,,1705010235.4632225,10000-5935-19680-001.csv
lb01_01122024,lb,0.09652643903320776,0.005174227643399318,9841,1547,start day 5,1705074402.446849,10000-5936-19682-001.csv
lb02_01122024,lb,0.003823569314672935,8.668277280019796e-05,9842,1547,,1705075534.6661339,10000-5937-19684-001.csv
hb01_01122024,hb,0.0039018168557470203,9.505038679499423e-05,9843,1547,,1705076763.9353454,10000-5938-19686-001.csv
std1548,std,1.1981830892201166,0.002124207051820441,9844,1548,,1705077329.7752411,10000-5939-19688-001.csv
RK092423-04Ag_04zr,zirc,15.327787234906321,0.020918362091385798,9845,1548,,1705078600.7501338,10000-5940-19690-001.csv
RK092423-04Ag_04zr_re1,zirc,0.0438378872274296,0.0003172818264237079,9846,1548,"0.26% remains, done",1705079816.9543226,10000-5941-19692-001.csv
RK-FCT-UI1,zirc,3.956376914122542,0.006616408161943533,9847,1548,,1705081323.8632705,10000-5942-19694-001.csv
RK-FCT-UI1_re1,zirc,0.00421865560165606,6.106854854245354e-05,9848,1548,"0.01% remains, done",1705082539.9394534,10000-5943-19696-001.csv
std1549,std,1.2059601347543951,0.0022464949589477987,9849,1549,,1705083229.1001825,10000-5944-19698-001.csv
RK092423-04Ag_05zr,zirc,10.528813783726834,0.013506440035028223,9850,1549,,1705084444.978067,10000-5945-19700-001.csv
RK092423-04Ag_05zr_re1,zirc,0.008835907092684205,0.00013929639706862957,9851,1549,"0.05% remains, done",1705085713.6807609,10000-5946-19702-001.csv
RK092423-04Ag_06zr,zirc,16.730540231506698,0.020261790872684548,9852,1549,,1705087026.1556208,10000-5947-19704-001.csv
RK092423-04Ag_06zr_re1,zirc,0.10077446767967267,0.00046120107777431434,9853,1549,"0.58% remaining,done",1705088278.4810078,10000-5948-19706-001.csv
RK093023-01Ag_01zr,zirc,7.124842007603188,0.009888175782621064,9854,1549,,1705089523.0138595,10000-5949-19708-001.csv
RK093023-01Ag_01zr_re1,zirc,0.006019659825768067,9.531204907690034e-05,9855,1549,"0.03% remains, done",1705090741.4411442,10000-5950-19710-001.csv
std1550,std,1.2007747041753931,0.002213515105770936,9856,1550,,1705091365.1985455,10000-5951-19712-001.csv
RK093023-01Ag_02zr,zirc,14.740100469970772,0.020311437140516045,9857,1550,,1705092625.4375794,10000-5952-19714-001.csv
RK093023-01Ag_02zr_re1,zirc,0.09952933678809098,0.0004700003624498168,9858,1550,"0.64% remains, done",1705093885.889885,10000-5953-19716-001.csv
RK093023-01Ag_03zr,zirc,16.31488691722638,0.016830586821953406,9859,1550,,1705095182.85107,10000-5954-19718-001.csv
RK093023-01Ag_03zr_re1,zirc,0.021727599595920043,0.00019869352593550647,9860,1550,"0.11% remains, done",1705096374.9319706,10000-5955-19720-001.csv
RK093023-01Ag_04zr,zirc,6.761920894099528,0.012991173988804441,9861,1550,"Laser at 100% power, short of 1100C for duration of extraction. Also note - background measurements increased by almost an order of magnitude halfway thru collection",1705097667.207748,10000-5956-19722-001.csv
RK093023-01Ag_04zr_re1,zirc,0.006087307815400108,0.00015104253708591567,9862,1550,"0.03% remains, done",1705099042.627165,10000-5957-19724-001.csv
std1551,std,1.2068869681788172,0.0021828418724215426,9863,1551,,1705099690.0092068,10000-5958-19726-001.csv
lb01_01132024,lb,0.1018689320946125,0.005496074919079851,9864,1551,start day 6,1705159683.6541994,10000-5959-19728-001.csv
lb02_01132024,lb,0.0038737719507451135,7.625244697251864e-05,9865,1551,,1705160808.1911573,10000-5960-19730-001.csv
hb01_01132024,hb,0.0037003409910302417,8.174682229463128e-05,9866,1551,,1705161942.5526636,10000-5961-19732-001.csv
std1552,std,1.2021426638428658,0.0020911922167330343,9867,1552,,1705162511.611274,10000-5962-19734-001.csv
RK093023-01Ag_05zr,zirc,15.696579666537152,0.026975444871327824,9868,1552,,1705163745.5214472,10000-5963-19736-001.csv
RK093023-01Ag_05zr_re1,zirc,0.12609022762030678,0.0004671598896058966,9869,1552,"0.77% remains, done",1705164942.783661,10000-5964-19738-001.csv
RK-FCT-UI2,zirc,2.924793366480408,0.004413191134589286,9870,1552,,1705166156.0321946,10000-5965-19740-001.csv
RK-FCT-UI2_re1,zirc,0.2578386823573505,0.0008194988567253145,9871,1552,7.99% remains,1705167338.2694325,10000-5966-19742-001.csv
RK-FCT-UI2_re2,zirc,0.13646941425499937,0.0005952573223647481,9872,1552,4.01% remains,1705168902.053387,10000-5967-19744-001.csv
RK-FCT-UI2_re3,zirc,0.08985188840996391,0.0004085106059873724,9873,1552,2.54% remains,1705170691.753799,10000-5968-19746-001.csv
RK-FCT-UI2_re4,zirc,0.06176291468153931,0.0006225005709409812,9874,1552,"1.68% remains, done",1705171884.3413782,10000-5969-19748-001.csv
std1553,std,1.2042914592097522,0.0025338298511310663,9875,1553,,1705172549.832795,10000-5970-19750-001.csv
RK093023-01Ag_06zr,zirc,23.411328624242365,0.033768698946126476,9876,1553,,1705173721.4492714,10000-5971-19752-001.csv
RK093023-01Ag_06zr_re1,zirc,0.9580494891168859,0.0023370304210321028,9877,1553,3.92% remains,1705175126.0766733,10000-5972-19754-001.csv
RK093023-01Ag_06zr_re2,zirc,0.04721455932758108,0.00030752246880699546,9878,1553,"0.18% remains, done",1705176294.5949593,10000-5973-19756-001.csv
RK091023-03Cf_01zr,zirc,4.538184990054516,0.003574597664559374,9879,1553,,1705177521.046124,10000-5974-19758-001.csv
RK091023-03Cf_01zr_re1,zirc,0.004885762645017543,0.00010093797201067877,9880,1553,"0.03% remains, done",1705178681.6880414,10000-5975-19760-001.csv
std1554,std,1.2004807822615968,0.002410682113974238,9881,1554,,1705179284.7305443,10000-5976-19762-001.csv
Rk091023-03Cf_02zr,zirc,5.736719668284595,0.007701469990824553,9882,1554,,1705180498.0633075,10000-5977-19764-001.csv
Rk091023-03Cf_02zr_re1,zirc,0.3154411784662509,0.001037485383450061,9883,1554,5.15% remains,1705181682.6461093,10000-5978-19766-001.csv
Rk091023-03Cf_02zr_re2,zirc,0.10790051567997316,0.0004105678961936186,9884,1554,"1.69% remains, done",1705183158.392389,10000-5979-19768-001.csv
Rk091023-03Cf_03zr,zirc,1.4240883454880562,0.002536087431908343,9885,1554,,1705184413.3899822,10000-5980-19770-001.csv
Rk091023-03Cf_03zr_re1,zirc,0.004549281105874993,8.755611229415195e-05,9886,1554,"0.06% remains, done",1705185550.2652307,10000-5981-19772-001.csv
std1555,std,1.201285208909708,0.00247481723275753,9887,1555,,1705186105.7834554,10000-5982-19774-001.csv
RK091023-03Cf_05zr,zirc,0.6573831212208582,0.0014635837959816715,9888,1555,,1705187271.9324663,10000-5983-19776-001.csv
RK091023-03Cf_05zr_re1,zirc,0.037700003562803716,0.00023222991979620212,9889,1555,4.92% remains,1705188458.5454476,10000-5984-19778-001.csv
RK091023-03Cf_05zr_re2,zirc,0.0043992334905276044,6.710367789386398e-05,9890,1555,"0.10% remains, done",1705189967.968686,10000-5985-19780-001.csv
std1556,std,1.2056693915310719,0.002435410341952601,9891,1556,end Bridgers project,1705190657.170363,10000-5986-19782-001.csv
