,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
BIVINSZ15_09262023_re1,zirc,0.00508983,0.000125403,9201,1437,,1695780348.0,10000-5302-18402-001.csv
BIVINSZ16_09262023,zirc,0.004736615,5.3700000000000004e-05,9202,1437,,1695781475.0,10000-5303-18404-001.csv
FCT3_09262023,zirc,4.05296007,0.006334200999999999,9203,1437,,1695782851.0,10000-5304-18406-001.csv
FCT3_09262023_re1,zirc,0.10086119199999999,0.000425802,9204,1437,,1695783925.0,10000-5305-18408-001.csv
std1438,std,1.189573189,0.002080946,9205,1438,,1695784408.0,10000-5306-18410-001.csv
lb01_09302023,lb,0.36389044,0.011786105,9206,1438,,1696092642.0,10000-5307-18412-001.csv
lb03_09302023,lb,0.003752439,8.05e-05,9208,1438,,1696094320.0,10000-5309-18416-001.csv
hb01_09302023,hb,0.003819216,6.579999999999999e-05,9209,1438,,1696095601.0,10000-5310-18418-001.csv
std1439,std,1.192101243,0.002306579,9210,1439,,1696096238.0,10000-5311-18420-001.csv
BIVINSZ17_09302023,zirc,6.645396145,0.007460375,9212,1440,,1696098509.0,10000-5313-18424-001.csv
BIVINSZ17_09302023_re1,zirc,0.00424276,6.840000000000001e-05,9213,1440,,1696099701.0,10000-5314-18426-001.csv
BIVINSZ17_09302023_re2,zirc,0.004116065,8.05e-05,9214,1440,,1696100822.0,10000-5315-18428-001.csv
BIVINSZ19_09302023,zirc,1.6130992690000001,0.002874152,9216,1440,,1696103811.0,10000-5317-18432-001.csv
BIVINSZ19_09302023_re1,zirc,0.0041132,8.49e-05,9217,1440,,1696105134.0,10000-5318-18434-001.csv
std1441,std,1.196166461,0.0025909,9218,1441,,1696105900.0,10000-5319-18436-001.csv
BivinsZ20_09302023,zirc,13.33557801,0.019356082,9219,1441,,1696107408.0,10000-5320-18438-001.csv
BivinsZ20_09302023_re1,zirc,0.046925205,0.000317368,9220,1441,,1696108605.0,10000-5321-18440-001.csv
BivinsZ21_09302023,zirc,5.59119219,0.00812121,9221,1441,,1696110155.0,10000-5322-18442-001.csv
BivinsZ21_09302023_re1,zirc,0.402499837,0.00097217,9222,1441,,1696111508.0,10000-5323-18444-001.csv
BivinsZ21_09302023_re2,zirc,0.006868405,9.990000000000002e-05,9223,1441,,1696112702.0,10000-5324-18446-001.csv
MOPOZ11_09302023,zirc,12.14585634,0.017762718,9224,1441,,1696113902.0,10000-5325-18448-001.csv
MOPOZ11_09302023_re1,zirc,0.086857734,0.000413994,9225,1441,,1696115041.0,10000-5326-18450-001.csv
std1442,std,1.191994907,0.002001019,9226,1442,,1696115593.0,10000-5327-18452-001.csv
MOPOZ12_09302023,zirc,12.64969422,0.017243762,9227,1442,,1696116787.0,10000-5328-18454-001.csv
MOPOZ12_09302023_re1,zirc,0.287054235,0.00083444,9228,1442,,1696119131.0,10000-5329-18456-001.csv
FCT4_09302023,zirc,1.914326435,0.002783383,9229,1442,,1696120301.0,10000-5330-18458-001.csv
FCT4_09302023_re1,zirc,0.005982568000000001,0.000111065,9230,1442,,1696121464.0,10000-5331-18460-001.csv
MOPOZ13_09302023,zirc,21.29597903,0.026287348999999998,9231,1442,,1696122635.0,10000-5332-18462-001.csv
MOPOZ13_09302023_re1,zirc,0.011639918,0.0001325,9232,1442,,1696123931.0,10000-5333-18464-001.csv
std1443,std,1.1897725609999998,0.002162002,9233,1443,,1696124418.0,10000-5334-18466-001.csv
MOPOZ14_09302023,zirc,14.34698245,0.019121057,9234,1443,,1696125502.0,10000-5335-18468-001.csv
MOPOZ14_09302023_re1,zirc,0.24212817,0.0006713569999999999,9235,1443,,1696126662.0,10000-5336-18470-001.csv
MOPOZ15_09302023,zirc,8.637223532,0.010213338,9236,1443,,1696127768.0,10000-5337-18472-001.csv
MOPOZ15_09302023_re1,zirc,0.058171694,0.00036765800000000004,9237,1443,,1696129398.0,10000-5338-18474-001.csv
MOPOZ16_09302023,zirc,7.2329903810000005,0.01197063,9238,1443,,1696130711.0,10000-5339-18476-001.csv
MOPOZ16_09302023_re1,zirc,0.113229552,0.000363445,9239,1443,,1696133005.0,10000-5340-18478-001.csv
std1444,std,1.192733014,0.0026360990000000003,9240,1444,,1696133562.0,10000-5341-18480-001.csv
MOPOZ17_09302023,zirc,5.487092422999999,0.006732753,9241,1444,,1696134732.0,10000-5342-18482-001.csv
MOPOZ17_09302023_re1,zirc,0.23350837600000002,0.0006575730000000001,9242,1444,,1696135913.0,10000-5343-18484-001.csv
MOPOZ18_09302023,zirc,32.03246987,0.048548771,9243,1444,,1696137072.0,10000-5344-18486-001.csv
std1445,std,1.1961195690000002,0.002448774,9244,1445,,1696137560.0,10000-5345-18488-001.csv
lb01_10072023,lb,0.431678391,0.009020107,9245,1445,,1696682406.0,10000-5346-18490-001.csv
lb02_10072023,lb,0.232623947,0.001154502,9246,1445,,1696682893.0,10000-5347-18492-001.csv
lb03_10072023,lb,0.008982447,0.00013105200000000002,9247,1445,,1696683700.0,10000-5348-18494-001.csv
hb01_10072023,hb,0.261417098,0.0007671469999999999,9248,1445,,1696684808.0,10000-5349-18496-001.csv
lb05_10072023,lb,0.003980648,7.340000000000001e-05,9250,1445,,1696686137.0,10000-5351-18500-001.csv
hb02_10072023,hb,0.524371722,0.001018781,9251,1445,,1696687284.0,10000-5352-18502-001.csv
std1446,std,1.194995885,0.002289535,9252,1446,,1696688028.0,10000-5353-18504-001.csv
MOPOZ18_09302023_re1,zirc,0.075616452,0.000317673,9253,1446,,1696689514.0,10000-5354-18506-001.csv
MOPOZ19_10072023,zirc,13.29725814,0.017759343,9254,1446,,1696690727.0,10000-5355-18508-001.csv
MOPOZ19_10072023_re1,zirc,0.04586521903264068,0.00036810214776750513,9255,1446,,1696691945.0364156,10000-5356-18510-001.csv
MOPOZ20_10072023,zirc,30.147006685594977,0.036721416321238376,9256,1446,,1696693435.7499177,10000-5357-18512-001.csv
MOPOZ20_10072023_re1,zirc,1.2891424069669022,0.002382912084953944,9257,1446,,1696694567.7218587,10000-5358-18514-001.csv
APATITESTD1_10072023,ap,0.13807300529527042,0.0005954644416872689,9258,1446,,1696695350.7902365,10000-5359-18516-001.csv
APATITESTD1_10072023_re1,ap,0.004224453741878306,0.00010215631811684069,9259,1446,,1696696031.8713531,10000-5360-18518-001.csv
std1447,std,1.1995003604179644,0.0017113148787791823,9260,1447,,1696696962.2308395,10000-5361-18520-001.csv
hb03_10072023,hb,0.004449228703052124,7.994402712890785e-05,9261,1447,,1696698174.7205,10000-5362-18522-001.csv
IWHZ01_10072023,ap,0.15434335177293182,0.0007811141539125995,9262,1447,,1696699325.0190415,10000-5363-18524-001.csv
IWHZ02_10072023,ap,0.019070595611004097,0.00011096156939178323,9263,1447,,1696700121.0594838,10000-5364-18526-001.csv
IWHZ03_10072023,ap,0.008698883881396587,0.00010890492899067257,9264,1447,,1696700778.9479446,10000-5365-18528-001.csv
IWHZ04_10072023,ap,0.016914672222636606,0.00013586771379084896,9265,1447,,1696701465.4252977,10000-5366-18530-001.csv
IWHZ05_10072023,ap,0.229328094065483,0.0006687079968181949,9266,1447,,1696702119.9302754,10000-5367-18532-001.csv
std1448,std,1.1806471703609893,0.00242811287569963,9267,1448,,1696702604.9570844,10000-5368-18534-001.csv
APATITESTD2_10072023,ap,0.18455508768524237,0.0005774055624218296,9268,1448,,1696703294.1052504,10000-5369-18536-001.csv
IWHZ06_10072023,ap,0.006324531427367666,9.653193007982041e-05,9269,1448,,1696704035.2369518,10000-5370-18538-001.csv
IWHZ07_10072023,ap,0.07950531580543833,0.0004026138978919801,9270,1448,,1696704713.8338797,10000-5371-18540-001.csv
IWHZ08_10072023,ap,0.05873828216553893,0.00047971753961987927,9271,1448,,1696705374.1715698,10000-5372-18542-001.csv
IWHZ09_10072023,ap,0.007225551946039667,0.0001179843924069578,9272,1448,,1696706023.7038627,10000-5373-18544-001.csv
IWHZ10_10072023,ap,0.005344115018073215,9.50072127076489e-05,9273,1448,,1696706699.8669956,10000-5374-18546-001.csv
IWHZ11_10072023,ap,2.103375464757806,0.0028832003525681303,9274,1448,,1696707438.8512585,10000-5375-18548-001.csv
std1449,std,1.1847146161039557,0.0023556480615494137,9275,1449,,1696707946.8038766,10000-5376-18550-001.csv
