,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
Z23TR02W_5_Mag,zirc,8.240707961,0.009021212,9679,1518,,1703279941,10000-5774-19358-001.csv
Z23TR02W_5_Mag_re1,zirc,0.193209836,0.000490446,9680,1518,,1703281064,10000-5775-19360-001.csv
Z23TR02W_6_Mag,zirc,0.762497153,0.001783363,9681,1518,,1703282940,10000-5776-19362-001.csv
Z23TR02W_6_Mag_re1,zirc,0.004602289,9.35E-05,9682,1518,,1703284262,10000-5777-19364-001.csv
Z23TR02W_7_Mag,zirc,3.05454313,0.004675627,9683,1518,,1703285408,10000-5778-19366-001.csv
Z23TR03z_1_NM,zirc,3.428559507,0.003930376,9685,1518,,1703287971,10000-5780-19370-001.csv
Z23TR03z_1_NM_re1,zirc,0.004258038,0.000105788,9686,1518,,1703289209,10000-5781-19372-001.csv
std1519,std,1.19713791,0.002068799,9687,1519,,1703290079,10000-5782-19374-001.csv
lb02_12282023,lb,0.003660136,8.02E-05,9689,1519,,1703782511,10000-5784-19378-001.csv
hb01_12282023,hb,0.003786852,8.63E-05,9690,1519,,1703783757,10000-5785-19380-001.csv
std1520,std,1.19775536,0.001990338,9691,1520,,1703784316,10000-5786-19382-001.csv
Z23TR03_2_NM,zirc,3.821977856,0.006039023,9692,1520,,1703785442,10000-5787-19384-001.csv
Z23TR03_2_NM_re1,zirc,0.003987892,8.27E-05,9693,1520,,1703787029,10000-5788-19386-001.csv
Z23TR03_3_Mag,zirc,2.314061587,0.003319782,9694,1520,,1703788283,10000-5789-19388-001.csv
Z23TR03_3_Mag_re1,zirc,0.004094048,8.99E-05,9695,1520,,1703789600,10000-5790-19390-001.csv
std1521,zirc,1.198212673,0.002136781,9696,1521,,1703790143,10000-5791-19392-001.csv
Z23TR03_4_Mag,zirc,1.420171043,0.002629749,9697,1521,,1703791852,10000-5792-19394-001.csv
Z23TR03_4_Mag_re1,zirc,0.025116287,0.000156955,9698,1521,,1703793111,10000-5793-19396-001.csv
FCTVV_Z4_EM,zirc,0.458208939,0.001045121,9699,1521,,1703797226,10000-5794-19398-001.csv
FCTVV_Z4_EM_re1,zirc,0.096583848,0.000434437,9700,1521,% left unknown,1703798348,10000-5795-19400-001.csv
FCTVV_Z4_EM_re2,zirc,0.087238088,0.00035625,9701,1521,13.15% remains,1703799594,10000-5796-19402-001.csv
FCTVV_Z4_EM_re3,zirc,0.004958611,8.73E-05,9702,1521,,1703801978,10000-5797-19404-001.csv
Z23TR03_5_Mag,zirc,0.988693233,0.001461732,9703,1521,,1703803097,10000-5798-19406-001.csv
Z23TR03_5_Mag_re1,zirc,0.003942981,8.18E-05,9704,1521,,1703804274,10000-5799-19408-001.csv
std1522,std,1.198127165,0.001566049,9705,1522,,1703804806,10000-5800-19410-001.csv
Z23TR03_6_Mag,zirc,2.351508787,0.004384086,9706,1522,,1703806012,10000-5801-19412-001.csv
Z23TR03_6_Mag_re1,zirc,0.013425774,0.000205189,9707,1522,,1703807176,10000-5802-19414-001.csv
lb04_12282023,lb,0.003773198,8.25E-05,9709,1522,,1703819950,10000-5804-19418-001.csv
Z23TR03_7_Mag,zirc,0.892268911,0.001340982,9710,1522,,1703821121,10000-5805-19420-001.csv
Z23TR03_7_Mag_re1,zirc,0.011383874,0.000145384,9711,1522,,1703822295,10000-5806-19422-001.csv
std1523,std,1.204195629,0.002441092,9712,1523,,1703822848,10000-5807-19424-001.csv
lb02_12292023,lb,0.003789079,9.52E-05,9714,1523,,1703872599,10000-5809-19428-001.csv
hb01_12292023,hb,0.003811034,7.09E-05,9715,1523,,1703873737,10000-5810-19430-001.csv
std1524,std,1.198857918,0.001707534,9716,1524,,1703874496,10000-5811-19432-001.csv
Z23TR03_8_Mag,zirc,2.392278825,0.003357405,9717,1524,,1703875611,10000-5812-19434-001.csv
Z23TR03_8_Mag_re1,zirc,0.019086974,0.000173005,9718,1524,,1703876788,10000-5813-19436-001.csv
Z23TR06_1_Mag,zirc,2.161678267,0.002910361,9719,1524,,1703878018,10000-5814-19438-001.csv
Z23TR06_1_Mag_re1,zirc,0.004158422,6.29E-05,9720,1524,,1703879190,10000-5815-19440-001.csv
std1525,std,1.210045348,0.00183054,9721,1525,,1703880833,10000-5816-19442-001.csv
Z23TR06_2_Mag,zirc,1.487174828,0.002625007,9722,1525,,1703882364,10000-5817-19444-001.csv
Z23TR06_2_Mag_re1,zirc,0.05716602,0.000340854,9723,1525,3.46% remains,1703883484,10000-5818-19446-001.csv
Z23TR06_2_Mag_re2,zirc,0.072781311,0.000456957,9724,1525,4.29% remains; moving on,1703884949,10000-5819-19448-001.csv
Z23TR06_3_Mag,zirc,6.063624911,0.006849858,9725,1525,,1703886116,10000-5820-19450-001.csv
Z23TR06_3_Mag_re1,zirc,0.03254352,0.000234706,9726,1525,,1703887472,10000-5821-19452-001.csv
std1526,zirc,1.201536834,0.002429772,9727,1526,,1703888688,10000-5822-19454-001.csv
lb02_01042024,lb,0.003717819,9.14E-05,9729,1526,,1704401348,10000-5824-19458-001.csv
lb01_01042024,hb,0.003796998,7.33E-05,9730,1526,,1704402549,10000-5825-19460-001.csv
std1527,std,1.19603478,0.002222812,9731,1527,,1704403112,10000-5826-19462-001.csv
FCTVV_Z5_EM,zirc,0.483489381,0.000794059,9732,1527,,1704404293,10000-5827-19464-001.csv
FCTVV_Z5_EM_re1,zirc,0.018478221,0.000153685,9733,1527,2.95% remains,1704405475,10000-5828-19466-001.csv
FCTVV_Z5_EM_re2,zirc,0.006462975,0.000116162,9734,1527,,1704406972,10000-5829-19468-001.csv
Z23TR06_4_Mag,zirc,1.217721149,0.00189909,9735,1527,,1704408147,10000-5830-19470-001.csv
Z23TR06_4_Mag_re1,zirc,0.06617597,0.000589315,9736,1527,4.87% remains,1704409262,10000-5831-19472-001.csv
Z23TR06_4_Mag_re2,zirc,0.004223928,8.79E-05,9737,1527,,1704410986,10000-5832-19474-001.csv
std1528,std,1.202700287,0.002200186,9738,1528,,1704411523,10000-5833-19476-001.csv
Z23TRO6_5_Mag,zirc,2.207087145,0.003077831,9739,1528,,1704412965,10000-5834-19478-001.csv
Z23TRO6_5_Mag_re1,zirc,0.0125563,0.00014791,9740,1528,,1704414419,10000-5835-19480-001.csv
lb02_01052024,lb,0.003753729,7.37E-05,9743,1529,,1704471297,10000-5838-19486-001.csv
hb01_01052024,hb,0.003690679,4.96E-05,9744,1529,,1704472507,10000-5839-19488-001.csv
std1530,std,1.199719914,0.002452624,9745,1530,,1704473028,10000-5840-19490-001.csv
23TR06_6_Mag,zirc,1.346909501,0.002028935,9746,1530,,1704480186,10000-5841-19492-001.csv
23TR06_6_Mag_re1,zirc,0.024584338,0.00019091,9747,1530,,1704481642,10000-5842-19494-001.csv
23TR06_7_Mag,zirc,3.080895255,0.003978138,9748,1530,,1704483185,10000-5843-19496-001.csv
23TR06_7_Mag_re1,zirc,0.004096367,8.81E-05,9749,1530,,1704484693,10000-5844-19498-001.csv
std1531,std,1.199255795,0.002268401,9750,1531,,1704485305,10000-5845-19500-001.csv
Z23TR06_8_NM,zirc,1.148268266,0.002019892,9751,1531,,1704490696,10000-5846-19502-001.csv
Z23TR06_8_NM_re1,zirc,0.114599713,0.000417502,9752,1531,8.81% remains,1704492254,10000-5847-19504-001.csv
Z23TR06_8_NM_re2,zirc,0.004130426,5.97E-05,9753,1531,,1704493386,10000-5848-19506-001.csv
Z23TR10_1_Mag,zirc,2.650325088,0.004978655,9754,1531,,1704494633,10000-5849-19508-001.csv
Z23TR10_1_Mag_re1,zirc,0.00424681,7.84E-05,9755,1531,,1704495846,10000-5850-19510-001.csv
std1532,std,1.200936798,0.001695532,9756,1532,,1704496390,10000-5851-19512-001.csv
lb02_01172024,lb,0.004279793,6.20E-05,9893,1556,,1705516815,10000-5988-19786-001.csv
hb01_01172024,hb,0.004138213,6.94E-05,9894,1556,,1705518003,10000-5989-19788-001.csv
std1557,std,1.212274721,0.001938723,9895,1557,,1705518929,10000-5990-19790-001.csv
Z23TR10_2_Mag,zirc,3.3638031,0.006684748,9896,1557,,1705520279,10000-5991-19792-001.csv
Z23TR10_2_Mag_re1,zirc,0.023021485,0.000147093,9897,1557,,1705521441,10000-5992-19794-001.csv
Z23TR10_3_Mag,zirc,1.66654184,0.002883097,9898,1557,800C at 100%,1705522701,10000-5993-19796-001.csv
Z23TR10_3_Mag_re1,zirc,0.00794682,7.62E-05,9899,1557,0.23% remains,1705523816,10000-5994-19798-001.csv
std1558,std,1.200128486,0.001943645,9900,1558,,1705524516,10000-5995-19800-001.csv
FCTVV_Z6_EM,zirc,0.487462473,0.00119072,9901,1558,,1705528591,10000-5996-19802-001.csv
FCTVV_Z6_EM_re1,zirc,0.014142806,0.000146102,9902,1558,2.01% remaining,1705529983,10000-5997-19804-001.csv
Z23TR10_4_Mag,zirc,1.389683156,0.002384668,9903,1558,,1705531288,10000-5998-19806-001.csv
Z23TR10_4_Mag_re1,zirc,0.235552257,0.000833896,9904,1558,14.28% remaining,1705532499,10000-5999-19808-001.csv
Z23TR10_4_Mag_re2,zirc,0.01656764,0.000146944,9905,1558,0.76% remaining,1705534021,10000-6000-19810-001.csv
Z23TR10_5_Mag,zirc,0.942327312,0.001934168,9906,1558,,1705535305,10000-6001-19812-001.csv
Z23TR10_5_Mag_re1,zirc,0.004819101,0.000107195,9907,1558,,1705536689,10000-6002-19814-001.csv
std1559,zirc,1.199601674,0.002286633,9908,1559,,1705537296,10000-6003-19816-001.csv
lb02_01182024,lb,0.003784735,8.44E-05,9910,1559,,1705596912,10000-6005-19820-001.csv
hb01_01182024,hb,0.003790366,6.64E-05,9911,1559,,1705598225,10000-6006-19822-001.csv
std1560,std,1.203900091,0.002623024,9912,1559,,1705599106,10000-6007-19824-001.csv
Z23TR10_6_Mag,zirc,1.970294438,0.003338948,9913,1560,,1705600353,10000-6008-19826-001.csv
Z23TR10_6_Mag_re1,zirc,0.003963454,5.22E-05,9914,1560,,1705601735,10000-6009-19828-001.csv
Z23TR10_7_NM,zirc,3.272539707,0.005690274,9915,1560,,1705603006,10000-6010-19830-001.csv
Z23TR10_7_NM_re1,zirc,0.004193232,8.55E-05,9916,1560,,1705604162,10000-6011-19832-001.csv
std1561,std,1.205771007,0.002331289,9917,1561,,1705604891,10000-6012-19834-001.csv
Z23TR10_8_NM,zirc,15.1877297,0.022927499,9918,1561,,1705609805,10000-6013-19836-001.csv
Z23TR10_8_NM_re1,zirc,0.978793947,0.001767049,9919,1561,6.03% remaining,1705610981,10000-6014-19838-001.csv
Z23TR10_8_NM_re2,zirc,0.004101493,5.93E-05,9920,1561,,1705612507,10000-6015-19840-001.csv
Z23TR10_9_NM,zirc,5.744215982,0.009341983,9921,1561,,1705613629,10000-6016-19842-001.csv
Z23TR10_9_NM_re1,zirc,0.003964244,6.19E-05,9922,1561,,1705617044,10000-6017-19844-001.csv
std1562,std,1.196133181,0.001856785,9923,1562,,1705617626,10000-6018-19846-001.csv
