,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
std1499,std,1.198103579,0.002134097,9568,1499,,1701322754.0,10000-5665-19136-001.csv
lb02_11302023,lb,0.00374252,8.63e-05,9570,1499,,1701363087.0,10000-5667-19140-001.csv
hb01_11302023,hb,0.003866836,8.03e-05,9571,1499,,1701364183.0,10000-5668-19142-001.csv
std1500,std,1.193544636,0.00181399,9572,1500,,1701364664.0,10000-5669-19144-001.csv
RS21_WRG-5_Zr3,zirc,42.93669151,0.054915165,9573,1500,,1701365752.0,10000-5670-19146-001.csv
RS21_WRG-5_Zr3_re1,zirc,1.6174763509999999,0.00209339,9574,1500,3.62% remaining,1701367328.0,10000-5671-19148-001.csv
RS21_WRG-5_Zr3_re2,zirc,0.448321762,0.0008274860000000001,9575,1500,0.99% remaining,1701372853.0,10000-5672-19150-001.csv
RS21_WRG-5_Zr4,zirc,42.41018781,0.062476305999999995,9576,1500,,1701375125.0,10000-5673-19152-001.csv
RS21_WRG-5_Zr4_re1,zirc,0.559723655,0.001095795,9577,1500,,1701376804.0,10000-5674-19154-001.csv
hb03_11302023,hb,0.004159924000000001,6.8e-05,9579,1500,hb at 900 deg C,1701378579.0,10000-5676-19158-001.csv
std1501,std,1.193991408,0.002124772,9580,1501,,1701379102.0,10000-5677-19160-001.csv
RS_DUR_5,ap,0.984574285,0.001652609,9581,1501,,1701379824.0,10000-5678-19162-001.csv
RS21_GSs-1_Ap1,ap,0.194882778,0.00059445,9582,1501,,1701380525.0,10000-5679-19164-001.csv
RS21_GSs-1_Ap2,ap,0.0041957570000000005,9.22e-05,9583,1501,,1701381260.0,10000-5680-19166-001.csv
RS21_GSs-1_Ap2_re1,ap,0.004251459,9.18e-05,9584,1501,,1701381999.0,10000-5681-19168-001.csv
RS21_GSs-1_Ap3,ap,0.011738283,0.000136302,9585,1501,484 degC max temp,1701382724.0,10000-5682-19170-001.csv
RS21_GSs-1_Ap3_re1,ap,0.004042264,8.57e-05,9586,1501,,1701383524.0,10000-5683-19172-001.csv
std1502,std,1.191571357,0.0015445629999999999,9587,1502,,1701384114.0,10000-5684-19174-001.csv
RS21_GSs-1_Ap4,ap,0.0041810729999999996,8.23e-05,9588,1502,,1701384813.0,10000-5685-19176-001.csv
RS21_WRG-4_Ap1,ap,3.0610861839999997,0.004362876,9589,1502,,1701385671.0,10000-5686-19178-001.csv
RS21_WRG-4_Ap2,ap,1.067854635,0.00206656,9590,1502,,1701386421.0,10000-5687-19180-001.csv
RS_DUR_6,ap,0.284691439,0.000839483,9591,1502,,1701387116.0,10000-5688-19182-001.csv
RS21_WRG-5_Ap1,ap,0.146734166,0.000734939,9592,1502,,1701387788.0,10000-5689-19184-001.csv
std1503,std,1.1879564329999999,0.002154161,9593,1503,,1701388303.0,10000-5690-19186-001.csv
RS21_WRG-5_Ap2,ap,0.207357247,0.000607615,9594,1503,,1701389004.0,10000-5691-19188-001.csv
NH18-04_Ap1,ap,0.234098138,0.0005288480000000001,9595,1503,,1701389697.0,10000-5692-19190-001.csv
std1504,std,1.1903361268490287,0.003192099023321382,9596,1504,,1701390266.7401946,10000-5693-19192-001.csv
lb02_12012023,lb,0.0038726498858559126,7.074027195391207e-05,9598,1504,,1701451437.1921337,10000-5695-19196-001.csv
hb01_12012023,lb,0.003722935290797389,9.002725585055374e-05,9599,1504,,1701452508.8819137,10000-5696-19198-001.csv
std1505,std,1.196588991427999,0.0020889225706459485,9600,1505,,1701453167.9801102,10000-5697-19200-001.csv
NH18-04_Ap2,ap,0.27013519054606605,0.0006855415824606454,9601,1505,,1701454472.0776331,10000-5698-19202-001.csv
NH18-04_Ap3,ap,0.16705763187926745,0.00048121103132693985,9602,1505,,1701455193.831644,10000-5699-19204-001.csv
NH18-04_Ap4,ap,0.11206508560128774,0.0004168085475618823,9603,1505,,1701455878.8397648,10000-5700-19206-001.csv
